"","Source","Target","edgelist2$f_tot"
"8449",162,50,10
"8450",19,66,9
"8451",19,39,4
"8452",87,77,6
"8453",152,124,2
"8454",19,118,2
"8455",77,129,2
"8456",48,118,4
"8457",85,198,132
"8458",85,75,2
"8459",162,35,20
"8460",162,53,2
"8461",77,164,2
"8462",85,155,15
"8463",48,53,96
"8464",155,53,1
"8465",87,229,6
"8466",87,147,2
"8467",87,142,2
"8468",162,40,16
"8469",162,32,22
"8470",162,33,2
"8471",48,202,8
"8472",87,45,2
"8473",155,50,6
"8474",155,69,4
"8475",77,81,2
"8476",87,110,6
"8477",85,19,165
"8478",155,32,4
"8479",19,81,2
"8480",19,33,6
"8481",106,21,6
"8482",106,75,2
"8483",87,85,3
"8484",106,155,3
"8485",106,82,2
"8486",229,87,36
"8487",18,106,174
"8488",35,48,39
"8489",18,48,2514
"8490",32,85,693
"8491",30,106,1224
"8492",18,77,525
"8493",30,85,915
"8494",18,152,1002
"8495",18,87,711
"8496",156,152,6
"8497",127,152,6
"8498",53,152,213
"8499",30,152,1746
"8500",30,87,252
"8501",20,87,1480
"8502",21,106,1611
"8503",40,106,204
"8504",21,85,513
"8505",43,106,48
"8506",86,87,36
"8507",72,87,60
"8508",43,87,192
"8509",45,152,519
"8510",30,198,726
"8511",35,155,147
"8512",32,87,138
"8513",102,152,33
"8514",118,152,183
"8515",20,155,495
"8516",58,152,2146
"8517",21,152,1056
"8518",58,87,920
"8519",18,155,132
"8520",20,48,515
"8521",50,48,252
"8522",20,77,215
"8523",20,26,9
"8524",20,85,602
"8525",20,106,318
"8526",20,152,862
"8527",20,198,209
"8528",20,19,154
"8529",18,19,165
"8530",93,48,12
"8531",30,155,168
"8532",69,152,21
"8533",33,152,48
"8534",58,85,98
"8535",18,85,1407
"8536",21,87,1128
"8537",21,77,33
"8538",53,87,21
"8539",58,106,434
"8540",66,152,21
"8541",86,106,72
"8542",35,19,45
"8543",86,152,303
"8544",21,48,36
"8545",43,152,465
"8546",30,162,18
"8547",40,152,42
"8548",21,198,24
"8549",45,106,15
"8550",66,85,45
"8551",50,87,3
"8552",69,87,21
"8553",40,87,9
"8554",30,26,39
"8555",30,48,117
"8556",93,87,21
"8557",40,155,381
"8558",83,106,102
"8559",39,87,3
"8560",142,87,267
"8561",50,198,30
"8562",64,152,12
"8563",50,77,141
"8564",151,198,6
"8565",59,26,3
"8566",33,87,6
"8567",32,152,48
"8568",97,152,24
"8569",64,87,9
"8570",35,85,30
"8571",127,106,3
"8572",110,106,147
"8573",32,106,72
"8574",58,77,708
"8575",39,48,12
"8576",35,106,3
"8577",86,48,9
"8578",21,155,831
"8579",72,152,42
"8580",39,19,9
"8581",50,85,72
"8582",110,48,3
"8583",89,152,6
"8584",83,85,246
"8585",86,155,30
"8586",50,19,15
"8587",69,85,75
"8588",118,155,18
"8589",30,77,45
"8590",72,106,15
"8591",45,155,21
"8592",164,87,6
"8593",94,152,114
"8594",81,152,30
"8595",130,152,3
"8596",113,152,9
"8597",43,85,21
"8598",53,155,12
"8599",89,106,33
"8600",66,87,6
"8601",50,106,18
"8602",33,85,6
"8603",89,48,3
"8604",89,85,3
"8605",93,152,6
"8606",147,152,6
"8607",32,155,87
"8608",83,48,240
"8609",95,198,6
"8610",45,87,6
"8611",53,198,3
"8612",32,48,18
"8613",35,87,3
"8614",45,85,141
"8615",18,26,39
"8616",110,85,36
"8617",39,77,39
"8618",66,77,15
"8619",118,87,9
"8620",110,152,9
"8621",58,155,226
"8622",58,48,94
"8623",130,155,9
"8624",40,85,54
"8625",33,48,9
"8626",94,48,9
"8627",122,152,18
"8628",202,48,9
"8629",30,19,78
"8630",21,19,36
"8631",86,85,9
"8632",53,77,3
"8633",164,85,9
"8634",127,155,12
"8635",43,48,51
"8636",53,106,9
"8637",69,48,6
"8638",39,152,6
"8639",40,48,3
"8640",164,106,12
"8641",238,87,6
"8642",81,87,12
"8643",69,77,27
"8644",164,155,69
"8645",64,85,3
"8646",94,155,45
"8647",202,155,6
"8648",207,106,15
"8649",83,155,6
"8650",142,155,6
"8651",156,155,3
"8652",83,87,3
"8653",202,152,15
"8654",33,26,12
"8655",110,155,3
"8656",50,155,9
"8657",164,152,3
"8658",82,48,3
"8659",18,162,3
"8660",32,26,6
"8661",35,198,3
"8662",33,155,3
"8663",124,85,3
"8664",58,162,12
"8665",39,85,3
"8666",94,87,15
"8667",202,87,6
"8668",53,18,974
"8669",164,40,234
"8670",53,21,32
"8671",66,30,406
"8672",66,18,2022
"8673",64,20,97
"8674",66,32,534
"8675",53,118,392
"8676",64,81,16
"8677",53,20,187
"8678",220,18,184
"8679",53,40,136
"8680",164,35,130
"8681",164,5,10
"8682",53,66,60
"8683",53,5,49
"8684",53,81,116
"8685",64,118,36
"8686",200,118,50
"8687",53,35,220
"8688",200,35,2
"8689",164,18,124
"8690",64,18,132
"8691",64,82,4
"8692",66,20,358
"8693",164,20,81
"8694",66,68,14
"8695",66,69,410
"8696",53,164,17
"8697",164,53,9
"8698",53,50,204
"8699",66,35,212
"8700",66,50,234
"8701",66,53,103
"8702",66,110,22
"8703",64,50,28
"8704",64,207,10
"8705",66,95,2
"8706",66,101,2
"8707",66,33,318
"8708",66,21,48
"8709",66,43,8
"8710",64,21,38
"8711",64,35,18
"8712",53,69,4
"8713",66,39,8
"8714",53,202,256
"8715",53,173,12
"8716",53,207,110
"8717",64,53,25
"8718",53,30,14
"8719",53,102,2
"8720",64,102,2
"8721",53,200,18
"8722",233,18,74
"8723",66,40,100
"8724",66,82,4
"8725",66,81,94
"8726",164,110,92
"8727",200,18,16
"8728",64,200,10
"8729",53,82,74
"8730",233,30,4
"8731",53,64,14
"8732",66,202,34
"8733",53,32,14
"8734",53,124,10
"8735",53,219,2
"8736",233,20,6
"8737",53,122,10
"8738",164,118,10
"8739",66,207,4
"8740",220,21,8
"8741",164,50,10
"8742",66,129,2
"8743",164,21,22
"8744",200,5,3
"8745",64,122,8
"8746",64,124,6
"8747",164,130,16
"8748",53,33,10
"8749",53,130,6
"8750",53,147,2
"8751",53,97,2
"8752",53,75,2
"8753",66,118,28
"8754",53,216,18
"8755",53,110,36
"8756",200,64,3
"8757",64,40,10
"8758",164,81,10
"8759",164,216,8
"8760",233,21,2
"8761",164,30,2
"8762",66,173,40
"8763",200,82,2
"8764",164,127,2
"8765",64,69,2
"8766",64,86,4
"8767",66,45,12
"8768",66,5,1
"8769",53,68,4
"8770",164,32,8
"8771",64,164,1
"8772",66,164,1
"8773",187,100,24
"8774",187,18,108
"8775",95,18,364
"8776",95,20,20
"8777",95,35,20
"8778",95,215,22
"8779",100,18,38
"8780",158,18,36
"8781",95,100,6
"8782",95,129,12
"8783",187,129,18
"8784",95,199,28
"8785",100,35,6
"8786",100,83,2
"8787",147,40,42
"8788",147,53,38
"8789",229,18,2
"8790",147,118,8
"8791",147,18,22
"8792",158,35,14
"8793",187,35,4
"8794",95,32,4
"8795",147,20,4
"8796",95,204,18
"8797",95,243,6
"8798",187,204,4
"8799",229,40,2
"8800",158,50,6
"8801",243,18,4
"8802",147,122,6
"8803",147,207,2
"8804",147,81,10
"8805",147,66,1
"8806",219,18,2
"8807",20,95,69
"8808",18,95,176
"8809",20,100,80
"8810",18,100,100
"8811",20,232,18
"8812",20,219,6
"8813",20,147,61
"8814",20,229,2
"8815",20,158,4
"8816",18,147,32
"8817",30,100,76
"8818",18,187,58
"8819",18,158,2
"8820",30,232,2
"8821",50,147,6
"8822",50,187,4
"8823",30,95,46
"8824",39,95,2
"8825",151,187,2
"8826",20,215,24
"8827",93,147,2
"8828",32,147,10
"8829",30,147,12
"8830",33,147,6
"8831",58,147,95
"8832",142,243,2
"8833",69,147,2
"8834",18,243,38
"8835",18,215,18
"8836",83,215,44
"8837",30,158,12
"8838",21,219,2
"8839",30,187,2
"8840",113,147,24
"8841",110,40,272
"8842",32,40,1236
"8843",110,21,20
"8844",32,30,1236
"8845",142,50,188
"8846",32,66,649
"8847",32,18,2934
"8848",110,18,638
"8849",97,35,84
"8850",32,21,314
"8851",32,20,664
"8852",32,35,632
"8853",32,110,450
"8854",32,69,2684
"8855",142,18,328
"8856",32,81,536
"8857",32,53,98
"8858",32,50,376
"8859",166,40,12
"8860",32,82,102
"8861",32,33,462
"8862",97,18,106
"8863",142,40,158
"8864",142,20,33
"8865",142,110,40
"8866",97,40,18
"8867",97,30,10
"8868",97,21,8
"8869",110,35,72
"8870",32,164,60
"8871",142,233,2
"8872",97,50,26
"8873",97,173,2
"8874",142,21,94
"8875",142,35,58
"8876",142,32,8
"8877",142,102,8
"8878",142,207,2
"8879",142,118,12
"8880",124,40,44
"8881",110,102,112
"8882",32,45,48
"8883",32,173,34
"8884",166,18,24
"8885",142,81,30
"8886",97,164,2
"8887",124,173,2
"8888",110,50,10
"8889",110,127,30
"8890",110,216,52
"8891",110,20,12
"8892",97,53,4
"8893",110,81,2
"8894",124,81,2
"8895",110,82,4
"8896",142,66,11
"8897",142,69,8
"8898",97,20,12
"8899",97,32,8
"8900",110,32,30
"8901",124,35,24
"8902",32,118,30
"8903",32,5,2
"8904",124,64,4
"8905",110,53,27
"8906",32,122,24
"8907",124,82,2
"8908",32,124,12
"8909",110,5,1
"8910",124,53,3
"8911",142,124,4
"8912",32,64,13
"8913",97,233,11
"8914",110,164,18
"8915",124,122,44
"8916",110,202,4
"8917",32,83,4
"8918",124,207,4
"8919",110,33,6
"8920",32,93,8
"8921",124,20,19
"8922",124,18,20
"8923",142,53,2
"8924",110,93,2
"8925",97,69,18
"8926",32,156,2
"8927",110,130,10
"8928",32,233,3
"8929",166,35,12
"8930",110,118,14
"8931",142,64,1
"8932",97,66,8
"8933",32,231,6
"8934",110,142,4
"8935",166,118,4
"8936",97,102,4
"8937",110,75,12
"8938",32,43,8
"8939",124,21,2
"8940",204,18,24
"8941",110,66,3
"8942",142,30,2
"8943",97,118,6
"8944",124,50,16
"8945",124,32,4
"8946",32,68,4
"8947",204,30,2
"8948",97,33,2
"8949",166,50,2
"8950",124,118,4
"8951",166,45,2
"8952",40,110,1348
"8953",130,110,26
"8954",21,110,224
"8955",35,110,230
"8956",35,32,600
"8957",58,32,1178
"8958",127,110,116
"8959",30,32,3354
"8960",30,110,346
"8961",21,32,1186
"8962",18,32,1764
"8963",69,32,258
"8964",83,32,414
"8965",86,32,70
"8966",20,32,1415
"8967",81,32,12
"8968",20,110,800
"8969",40,32,220
"8970",89,32,140
"8971",113,32,416
"8972",18,110,508
"8973",50,110,200
"8974",50,32,1024
"8975",20,166,37
"8976",93,32,8
"8977",43,32,104
"8978",94,110,16
"8979",21,97,18
"8980",33,32,390
"8981",72,32,86
"8982",43,110,6
"8983",118,110,10
"8984",45,32,794
"8985",30,97,170
"8986",39,32,50
"8987",82,32,2
"8988",58,110,191
"8989",59,32,72
"8990",40,124,162
"8991",102,110,106
"8992",122,124,8
"8993",43,166,4
"8994",20,124,198
"8995",173,124,68
"8996",30,124,6
"8997",21,124,68
"8998",50,142,14
"8999",45,110,8
"9000",20,142,16
"9001",33,110,18
"9002",33,142,2
"9003",86,124,28
"9004",21,166,26
"9005",30,142,4
"9006",18,142,12
"9007",21,142,204
"9008",238,110,14
"9009",216,110,34
"9010",173,250,2
"9011",89,124,10
"9012",50,124,10
"9013",58,166,1
"9014",207,124,16
"9015",202,110,4
"9016",35,124,4
"9017",72,166,4
"9018",58,124,12
"9019",94,142,26
"9020",43,124,6
"9021",18,97,6
"9022",35,97,4
"9023",18,124,82
"9024",94,166,2
"9025",18,204,80
"9026",81,110,16
"9027",75,124,2
"9028",86,110,2
"9029",83,204,34
"9030",75,110,10
"9031",35,142,6
"9032",43,142,6
"9033",94,124,10
"9034",21,250,8
"9035",202,32,6
"9036",101,110,2
"9037",127,32,4
"9038",30,166,2
"9039",20,97,14
"9040",72,110,10
"9041",118,124,2
"9042",50,18,3432
"9043",50,20,2527
"9044",21,30,2372
"9045",21,18,15564
"9046",21,40,2050
"9047",21,50,3350
"9048",21,53,636
"9049",21,35,3768
"9050",50,40,910
"9051",21,233,15
"9052",50,64,19
"9053",50,81,358
"9054",173,40,84
"9055",173,20,181
"9056",21,118,440
"9057",21,72,342
"9058",21,43,234
"9059",21,86,166
"9060",21,68,364
"9061",50,53,214
"9062",50,30,224
"9063",50,69,444
"9064",50,21,168
"9065",21,66,177
"9066",21,20,1030
"9067",89,66,88
"9068",89,18,2704
"9069",50,118,176
"9070",173,18,104
"9071",50,93,38
"9072",173,164,6
"9073",21,82,760
"9074",21,173,64
"9075",21,81,198
"9076",21,93,104
"9077",89,40,8
"9078",89,21,46
"9079",21,164,378
"9080",21,207,612
"9081",21,69,82
"9082",207,69,2
"9083",207,18,40
"9084",207,20,49
"9085",21,64,50
"9086",21,33,302
"9087",50,39,32
"9088",21,94,10
"9089",50,35,24
"9090",50,66,1437
"9091",50,5,18
"9092",50,45,2
"9093",50,233,5
"9094",50,200,1
"9095",50,102,42
"9096",89,30,26
"9097",50,164,146
"9098",173,30,14
"9099",207,118,72
"9100",89,35,152
"9101",21,220,4
"9102",207,66,11
"9103",50,202,4
"9104",89,173,2
"9105",50,101,18
"9106",173,118,2
"9107",173,21,6
"9108",21,5,16
"9109",21,127,8
"9110",21,122,14
"9111",89,50,2
"9112",50,33,76
"9113",21,129,10
"9114",21,89,4
"9115",89,118,6
"9116",21,102,12
"9117",21,101,112
"9118",89,53,41
"9119",89,69,28
"9120",89,20,6
"9121",50,94,2
"9122",207,53,1
"9123",50,86,14
"9124",21,83,2
"9125",207,40,10
"9126",173,66,8
"9127",50,130,6
"9128",108,40,2
"9129",21,216,34
"9130",50,122,16
"9131",89,59,30
"9132",89,81,8
"9133",207,30,12
"9134",50,43,4
"9135",210,35,40
"9136",108,21,4
"9137",173,69,8
"9138",173,53,3
"9139",21,202,36
"9140",21,130,50
"9141",21,200,1
"9142",21,39,8
"9143",207,21,2
"9144",108,66,1
"9145",207,33,2
"9146",50,129,2
"9147",50,68,4
"9148",173,122,2
"9149",20,21,1000
"9150",58,21,1117
"9151",35,21,534
"9152",30,21,2452
"9153",86,21,704
"9154",40,21,178
"9155",18,21,1174
"9156",20,173,404
"9157",43,207,188
"9158",72,21,550
"9159",43,21,1286
"9160",68,21,188
"9161",58,173,12
"9162",58,207,156
"9163",18,173,68
"9164",20,207,203
"9165",30,173,200
"9166",30,207,108
"9167",72,207,52
"9168",69,21,20
"9169",86,207,80
"9170",101,21,114
"9171",82,21,24
"9172",30,89,38
"9173",83,21,76
"9174",18,207,104
"9175",45,21,296
"9176",93,173,50
"9177",33,173,4
"9178",122,173,10
"9179",33,21,108
"9180",43,173,18
"9181",118,173,6
"9182",72,173,18
"9183",94,207,14
"9184",94,21,24
"9185",118,21,4
"9186",127,21,40
"9187",81,21,2
"9188",94,108,4
"9189",40,207,10
"9190",45,207,10
"9191",86,89,4
"9192",118,207,22
"9193",127,207,2
"9194",83,207,32
"9195",122,207,2
"9196",40,173,50
"9197",202,207,12
"9198",75,21,2
"9199",75,207,2
"9200",81,207,6
"9201",127,173,6
"9202",35,89,2
"9203",127,18,130
"9204",45,18,1272
"9205",127,130,144
"9206",45,35,1436
"9207",45,30,1070
"9208",45,69,456
"9209",127,40,212
"9210",127,30,82
"9211",127,69,12
"9212",127,35,24
"9213",127,164,80
"9214",45,20,21
"9215",45,82,18
"9216",45,68,4
"9217",127,156,4
"9218",127,50,22
"9219",45,50,22
"9220",45,40,72
"9221",127,53,26
"9222",127,81,22
"9223",45,118,6
"9224",45,164,4
"9225",127,66,35
"9226",45,66,246
"9227",45,233,30
"9228",127,20,5
"9229",45,64,4
"9230",45,53,10
"9231",127,94,2
"9232",127,101,12
"9233",45,81,8
"9234",127,102,2
"9235",127,118,2
"9236",45,33,64
"9237",18,50,1766
"9238",30,50,850
"9239",20,50,1449
"9240",86,50,676
"9241",39,50,78
"9242",40,50,248
"9243",43,50,712
"9244",94,50,182
"9245",72,50,290
"9246",30,83,326
"9247",58,50,1354
"9248",118,50,80
"9249",81,50,82
"9250",20,45,67
"9251",20,83,37
"9252",93,50,202
"9253",130,127,14
"9254",30,45,614
"9255",69,50,148
"9256",33,50,108
"9257",30,127,16
"9258",101,50,28
"9259",35,45,124
"9260",83,50,66
"9261",202,50,42
"9262",58,45,11
"9263",58,83,98
"9264",18,45,18
"9265",130,50,2
"9266",102,50,6
"9267",35,127,6
"9268",129,83,2
"9269",35,50,8
"9270",20,127,2
"9271",151,50,2
"9272",40,45,24
"9273",33,45,46
"9274",40,127,36
"9275",43,127,12
"9276",156,50,4
"9277",58,127,2
"9278",122,50,8
"9279",118,127,4
"9280",18,83,12
"9281",75,50,10
"9282",86,45,2
"9283",59,50,4
"9284",130,164,30
"9285",83,40,162
"9286",83,53,196
"9287",83,18,924
"9288",68,66,34
"9289",83,69,18
"9290",83,35,86
"9291",83,164,5
"9292",130,40,90
"9293",130,82,2
"9294",130,18,42
"9295",83,30,268
"9296",83,20,16
"9297",130,35,16
"9298",130,69,4
"9299",130,118,74
"9300",83,66,21
"9301",83,81,132
"9302",83,129,2
"9303",130,81,2
"9304",130,53,3
"9305",130,5,2
"9306",130,66,12
"9307",68,35,2
"9308",130,30,2
"9309",83,118,64
"9310",68,164,1
"9311",68,18,6
"9312",58,68,52
"9313",43,68,10
"9314",40,68,10
"9315",20,68,20
"9316",18,68,104
"9317",72,68,8
"9318",30,68,146
"9319",94,68,12
"9320",86,68,10
"9321",113,68,14
"9322",82,18,534
"9323",82,53,7
"9324",82,20,68
"9325",82,102,2
"9326",82,101,4
"9327",82,30,10
"9328",82,81,2
"9329",82,33,6
"9330",82,66,6
"9331",82,69,2
"9332",82,122,2
"9333",82,200,1
"9334",82,164,2
"9335",82,40,4
"9336",30,82,1478
"9337",18,82,804
"9338",43,82,126
"9339",69,82,2
"9340",58,82,765
"9341",20,82,459
"9342",93,82,170
"9343",40,82,14
"9344",72,82,86
"9345",86,82,36
"9346",33,82,10
"9347",94,82,4
"9348",151,82,2
"9349",81,82,8
"9350",101,82,10
"9351",39,82,2
"9352",113,82,46
"9353",40,20,323
"9354",18,20,3941
"9355",30,20,3940
"9356",35,20,1780
"9357",33,20,143
"9358",86,20,191
"9359",43,20,191
"9360",81,20,142
"9361",58,20,1720
"9362",113,20,8
"9363",94,20,56
"9364",102,20,6
"9365",69,20,1003
"9366",118,20,11
"9367",39,20,124
"9368",20,35,2301
"9369",20,18,6580
"9370",20,69,1231
"9371",20,53,845
"9372",20,164,445
"9373",20,30,863
"9374",20,81,1007
"9375",20,40,1776
"9376",20,5,336
"9377",20,244,2
"9378",20,66,845
"9379",20,200,66
"9380",20,122,43
"9381",20,233,43
"9382",20,64,232
"9383",20,130,177
"9384",20,151,93
"9385",20,94,12
"9386",20,238,20
"9387",20,216,103
"9388",20,102,82
"9389",20,129,26
"9390",20,86,19
"9391",20,118,957
"9392",20,101,24
"9393",20,39,158
"9394",20,202,317
"9395",20,93,212
"9396",20,33,248
"9397",20,156,102
"9398",20,43,12
"9399",20,239,47
"9400",20,199,185
"9401",72,20,32
"9402",59,20,7
"9403",93,20,298
"9404",20,75,11
"9405",20,72,6
"9406",101,20,4
"9407",122,20,6
"9408",40,130,70
"9409",30,130,30
"9410",58,130,78
"9411",86,130,2
"9412",18,130,2
"9413",118,130,2
"9414",81,130,2
"9415",94,130,6
"9416",30,35,2010
"9417",30,69,2362
"9418",30,18,9696
"9419",30,66,804
"9420",30,53,2231
"9421",30,202,98
"9422",69,18,2162
"9423",30,40,828
"9424",30,200,11
"9425",30,81,302
"9426",30,118,1558
"9427",30,33,484
"9428",69,53,1
"9429",30,233,377
"9430",69,66,479
"9431",30,64,121
"9432",75,18,76
"9433",30,164,139
"9434",30,129,880
"9435",69,233,24
"9436",30,101,214
"9437",30,93,268
"9438",69,35,522
"9439",30,220,9
"9440",30,86,52
"9441",30,223,34
"9442",30,43,60
"9443",69,33,92
"9444",69,30,122
"9445",30,39,18
"9446",30,199,10
"9447",30,72,50
"9448",75,202,20
"9449",30,5,19
"9450",75,35,2
"9451",69,93,6
"9452",122,35,18
"9453",122,118,6
"9454",69,40,36
"9455",30,75,2
"9456",30,102,6
"9457",30,239,6
"9458",69,118,22
"9459",75,118,2
"9460",30,156,10
"9461",75,53,2
"9462",30,59,36
"9463",30,216,10
"9464",122,18,50
"9465",69,164,17
"9466",122,69,6
"9467",75,40,4
"9468",122,66,4
"9469",30,241,4
"9470",122,53,1
"9471",122,202,2
"9472",30,113,2
"9473",35,30,160
"9474",18,30,1730
"9475",58,30,349
"9476",118,30,66
"9477",151,30,2
"9478",101,30,16
"9479",72,30,34
"9480",93,30,20
"9481",94,30,74
"9482",43,122,4
"9483",86,30,40
"9484",202,75,14
"9485",39,30,28
"9486",35,122,2
"9487",40,30,52
"9488",33,30,62
"9489",59,30,12
"9490",129,30,32
"9491",18,122,10
"9492",43,30,28
"9493",58,122,53
"9494",40,75,4
"9495",33,231,2
"9496",102,30,2
"9497",113,18,3496
"9498",129,18,326
"9499",94,18,616
"9500",151,18,346
"9501",81,40,86
"9502",81,69,6
"9503",81,18,496
"9504",113,35,300
"9505",81,35,206
"9506",81,118,60
"9507",216,18,10
"9508",81,53,161
"9509",94,40,96
"9510",231,33,6
"9511",231,18,28
"9512",129,35,46
"9513",94,35,48
"9514",94,69,94
"9515",81,66,42
"9516",94,118,40
"9517",113,81,2
"9518",94,81,4
"9519",94,53,10
"9520",102,35,12
"9521",102,40,22
"9522",151,35,56
"9523",102,64,1
"9524",94,113,10
"9525",151,20,2
"9526",151,66,7
"9527",216,53,1
"9528",94,66,26
"9529",81,200,2
"9530",94,72,4
"9531",94,43,2
"9532",81,216,4
"9533",102,66,13
"9534",81,64,3
"9535",102,18,32
"9536",81,164,8
"9537",81,202,6
"9538",94,33,2
"9539",151,40,2
"9540",113,66,45
"9541",102,69,2
"9542",102,118,4
"9543",94,102,4
"9544",102,53,2
"9545",81,102,6
"9546",94,164,1
"9547",81,5,2
"9548",113,40,84
"9549",35,81,290
"9550",18,81,512
"9551",35,129,50
"9552",18,129,1030
"9553",40,81,110
"9554",18,151,96
"9555",118,81,66
"9556",93,81,2
"9557",35,102,16
"9558",58,81,945
"9559",43,81,6
"9560",18,102,54
"9561",59,113,2
"9562",39,81,14
"9563",86,81,40
"9564",93,129,154
"9565",18,238,2
"9566",40,102,56
"9567",35,238,2
"9568",33,81,38
"9569",58,102,2
"9570",58,129,1
"9571",40,216,4
"9572",202,216,36
"9573",39,216,10
"9574",202,81,26
"9575",18,94,14
"9576",58,216,1
"9577",101,81,4
"9578",35,216,12
"9579",39,102,4
"9580",86,94,2
"9581",18,69,2834
"9582",35,69,384
"9583",33,69,216
"9584",58,69,1704
"9585",118,69,106
"9586",93,69,44
"9587",86,69,70
"9588",43,69,20
"9589",39,69,8
"9590",59,69,82
"9591",72,69,30
"9592",40,69,56
"9593",101,69,2
"9594",35,18,9356
"9595",40,156,70
"9596",40,53,135
"9597",40,18,784
"9598",35,164,308
"9599",35,233,3
"9600",35,64,1
"9601",35,39,12
"9602",35,66,293
"9603",35,53,210
"9604",118,18,328
"9605",101,18,384
"9606",35,40,1376
"9607",40,35,1190
"9608",40,164,812
"9609",40,202,792
"9610",118,40,88
"9611",40,118,42
"9612",118,35,78
"9613",40,66,26
"9614",118,5,33
"9615",118,53,230
"9616",118,64,14
"9617",40,64,3
"9618",101,66,9
"9619",35,118,112
"9620",40,5,11
"9621",35,5,42
"9622",101,40,18
"9623",40,199,4
"9624",118,200,53
"9625",118,164,11
"9626",118,156,2
"9627",101,35,46
"9628",35,86,10
"9629",35,43,6
"9630",101,53,5
"9631",118,66,49
"9632",35,101,10
"9633",35,202,10
"9634",118,33,100
"9635",101,43,4
"9636",101,33,6
"9637",35,72,4
"9638",101,164,13
"9639",35,33,38
"9640",40,86,38
"9641",40,101,26
"9642",40,43,2
"9643",35,93,2
"9644",118,202,16
"9645",40,33,12
"9646",101,118,4
"9647",18,40,1980
"9648",18,118,742
"9649",156,40,34
"9650",18,101,18
"9651",58,118,562
"9652",86,40,182
"9653",43,118,86
"9654",86,118,68
"9655",202,40,38
"9656",58,40,1198
"9657",39,40,24
"9658",72,40,4
"9659",72,118,38
"9660",43,40,62
"9661",33,40,122
"9662",39,118,16
"9663",72,101,10
"9664",202,118,36
"9665",33,118,12
"9666",43,101,8
"9667",39,35,78
"9668",39,18,334
"9669",86,18,2112
"9670",86,53,94
"9671",86,35,398
"9672",39,93,14
"9673",202,18,74
"9674",202,53,173
"9675",86,66,103
"9676",86,43,20
"9677",39,66,16
"9678",202,35,62
"9679",86,233,1
"9680",39,53,15
"9681",86,39,2
"9682",86,64,15
"9683",86,164,2
"9684",39,164,3
"9685",202,5,14
"9686",39,33,2
"9687",86,72,4
"9688",86,202,12
"9689",86,33,2
"9690",18,35,8164
"9691",43,35,388
"9692",72,35,232
"9693",58,35,1826
"9694",33,35,208
"9695",58,86,34
"9696",59,35,56
"9697",18,86,70
"9698",43,86,8
"9699",18,39,256
"9700",18,202,24
"9701",93,39,2
"9702",33,39,2
"9703",93,18,2122
"9704",33,18,2778
"9705",58,18,8892
"9706",72,18,924
"9707",43,18,3054
"9708",59,18,628
"9709",156,18,26
"9710",199,18,2
"9711",223,18,12
"9712",18,53,935
"9713",18,64,68
"9714",18,66,1584
"9715",18,164,165
"9716",18,93,234
"9717",18,233,10
"9718",18,43,16
"9719",18,33,126
"9720",18,5,8
"9721",18,72,10
"9722",18,156,14
"9723",18,200,2
"9724",18,220,2
"9725",18,223,2
"9726",244,18,6
"9727",58,93,181
"9728",58,33,105
"9729",58,199,1
"9730",72,93,2
"9731",33,66,214
"9732",33,53,49
"9733",72,43,66
"9734",43,66,27
"9735",72,53,54
"9736",43,53,140
"9737",43,164,9
"9738",59,233,4
"9739",59,66,5
"9740",59,53,2
"9741",33,43,4
"9742",93,53,1
"9743",43,64,37
"9744",72,64,8
"9745",33,64,5
"9746",43,72,68
"9747",72,66,18
"9748",93,66,12
"9749",59,64,1
"9750",33,164,2
"9751",93,164,1
"9752",58,156,9
