"","unique.base.edge.","source","target","f2005","f2006","f2007","f2008","f2009","f2010","f2011","f2012","f2013","f2014","f2015","w2005","w2006","w2007","w2008","w2009","w2010","w2011","w2012","w2013","w2014","w2015","f_tot"
"4952","GH-SK","GH","SK",0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1.22786014672929e-05,0,0,0,1.22027114424825e-05,0,4
"4953","GH-TG","GH","TG",0,0,0,0,0,4,6,2,0,2,2,0,0,0,0,0,2.45572029345858e-05,3.67388176223862e-05,1.06875858346737e-05,0,1.22027114424825e-05,1.53501366162159e-05,16
"4954","GH-RW","GH","RW",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.13930073364644e-06,0,0,0,0,0,1
"4955","DE-TM","DE","TM",0,0,0,0,0,2,2,2,6,14,16,0,0,0,0,0,1.22786014672929e-05,1.22462725407954e-05,1.06875858346737e-05,3.44066290105227e-05,8.54189800973776e-05,0.000122801092929727,42
"4956","GA-SN","GA","SN",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.22786014672929e-05,0,0,0,0,0,2
"4957","DE-ZM","DE","ZM",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.45572029345858e-05,0,0,0,0,0,4
"4958","GH-TZ","GH","TZ",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.22786014672929e-05,0,0,0,0,0,2
"4959","DE-SK","DE","SK",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.22786014672929e-05,0,0,0,0,0,2
"4960","GM-LY","GM","LY",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.22462725407954e-05,0,0,0,0,2
"4961","DE-VC","DE","VC",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.22462725407954e-05,0,0,0,0,2
"4962","GH-LK","GH","LK",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.22462725407954e-05,0,0,0,0,2
"4963","GH-SR","GH","SR",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.44925450815908e-05,0,0,0,0,4
"4964","GE-RO","GE","RO",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.1231362703977e-06,0,0,0,0,1
"4965","DE-NL","DE","NL",0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,2.44925450815908e-05,0,0,0,4.60504098486476e-05,10
"4966","GA-RU","GA","RU",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3.74065504213581e-05,0,0,0,7
"4967","DE-RE","DE","RE",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.34379291733687e-06,5.73443816842045e-06,0,0,2
"4968","DE-ZW","DE","ZW",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.13751716693475e-05,0,0,0,4
"4969","DE-GD","DE","GD",0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,3.20627575040212e-05,1.14688763368409e-05,0,0,8
"4970","DE-LU","DE","LU",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.06875858346737e-05,0,0,0,2
"4971","GH-LY","GH","LY",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.06875858346737e-05,0,0,0,2
"4972","GH-UY","GH","UY",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.06875858346737e-05,0,0,0,2
"4973","GA-TN","GA","TN",0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,4.58755053473636e-05,3.66081343274476e-05,0,14
"4974","GE-UZ","GE","UZ",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.14688763368409e-05,0,0,2
"4975","DE-MT","DE","MT",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.14688763368409e-05,0,0,2
"4976","GH-OM","GH","OM",0,0,0,0,0,0,0,0,30,21,0,0,0,0,0,0,0,0,0,0.000172033145052613,0.000128128470146066,0,51
"4977","GH-PK","GH","PK",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.72033145052613e-05,0,0,3
"4978","GH-PA","GH","PA",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.72033145052613e-05,0,0,3
"4979","GE-KW","GE","KW",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.22027114424825e-05,0,2
"4980","DE-SR","DE","SR",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.4405422884965e-05,0,4
"4981","DE-PM","DE","PM",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.22027114424825e-05,0,2
"4982","GE-MD","GE","MD",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3.05067786062063e-05,0,5
"4983","DE-TZ","DE","TZ",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.4405422884965e-05,0,4
"4984","GA-MG","GA","MG",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.22027114424825e-05,0,2
"4985","GI-GB","GI","GB",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6.14005464648635e-05,8
"4986","DE-MR","DE","MR",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3.07002732324318e-05,4
"4987","DE-DE","DE","DE",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4.60504098486476e-05,6
"4988","GE-SG","GE","SG",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.53501366162159e-05,2
"4989","GH-PT","GH","PT",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2.30252049243238e-05,3
"4990","DE-SE","DE","SE",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.53501366162159e-05,2
"4991","UA-GE","UA","GE",8,8,0,0,8,0,0,0,6,20,0,4.9637029223801e-05,5.26385050664561e-05,0,0,4.99170129659441e-05,0,0,0,3.44066290105227e-05,0.000122027114424825,0,50
"4992","SG-GE","SG","GE",2,0,0,0,0,0,0,0,0,0,2,1.24092573059502e-05,0,0,0,0,0,0,0,0,0,1.53501366162159e-05,4
"4993","CH-GA","CH","GA",4,6,2,4,0,0,0,0,0,0,0,2.48185146119005e-05,3.94788787998421e-05,1.25891468964606e-05,2.43638002655654e-05,0,0,0,0,0,0,0,16
"4994","CH-GE","CH","GE",10,14,12,32,24,26,22,21,14,12,18,6.20462865297512e-05,9.21173838662982e-05,7.55348813787634e-05,0.000194910402124523,0.000149751038897832,0.000159621819074807,0.000134708997948749,0.000112219651264074,8.02821343578863e-05,7.32162686548951e-05,0.000138151229545943,205
"4995","ZA-GA","ZA","GA",32,0,4,18,0,6,14,14,20,12,4,0.000198548116895204,0,2.51782937929211e-05,0.000109637101195044,0,3.68358044018786e-05,8.57239077855678e-05,7.48131008427161e-05,0.000114688763368409,7.32162686548951e-05,3.07002732324318e-05,124
"4996","NL-GA","NL","GA",2,0,0,0,0,0,0,4,6,4,2,1.24092573059502e-05,0,0,0,0,0,0,2.13751716693475e-05,3.44066290105227e-05,2.4405422884965e-05,1.53501366162159e-05,18
"4997","IT-GE","IT","GE",8,26,14,42,28,22,30,42,54,44,30,4.9637029223801e-05,0.000171075141465982,8.81240282752239e-05,0.000255819902788437,0.000174709545380804,0.000135064616140222,0.000183694088111931,0.000224439302528148,0.000309659661094704,0.000268459651734615,0.000230252049243238,340
"4998","ZM-GM","ZM","GM",2,0,0,0,0,0,0,0,0,0,0,1.24092573059502e-05,0,0,0,0,0,0,0,0,0,0,2
"4999","TZ-GE","TZ","GE",4,0,0,20,4,2,4,0,0,0,0,2.48185146119005e-05,0,0,0.000121819001327827,2.49585064829721e-05,1.22786014672929e-05,2.44925450815908e-05,0,0,0,0,34
"5000","TH-GA","TH","GA",34,0,4,0,0,0,0,6,0,0,0,0.000210957374201154,0,2.51782937929211e-05,0,0,0,0,3.20627575040212e-05,0,0,0,44
"5001","MG-GA","MG","GA",4,0,0,0,0,0,0,0,0,0,0,2.48185146119005e-05,0,0,0,0,0,0,0,0,0,0,4
"5002","ST-GA","ST","GA",4,0,0,0,0,0,0,0,0,0,0,2.48185146119005e-05,0,0,0,0,0,0,0,0,0,0,4
"5003","KW-GE","KW","GE",2,0,0,0,2,2,0,0,2,2,0,1.24092573059502e-05,0,0,0,1.2479253241486e-05,1.22786014672929e-05,0,0,1.14688763368409e-05,1.22027114424825e-05,0,10
"5004","IT-GA","IT","GA",2,2,0,0,8,0,2,2,10,2,6,1.24092573059502e-05,1.3159626266614e-05,0,0,4.99170129659441e-05,0,1.22462725407954e-05,1.06875858346737e-05,5.73443816842045e-05,1.22027114424825e-05,4.60504098486476e-05,34
"5005","KZ-GE","KZ","GE",0,8,8,0,0,0,0,0,0,0,0,0,5.26385050664561e-05,5.03565875858422e-05,0,0,0,0,0,0,0,0,16
"5006","NG-GM","NG","GM",0,18,0,0,0,0,0,0,0,0,0,0,0.000118436636399526,0,0,0,0,0,0,0,0,0,18
"5007","CH-GM","CH","GM",0,2,0,0,0,0,0,0,0,0,0,0,1.3159626266614e-05,0,0,0,0,0,0,0,0,0,2
"5008","ZW-GE","ZW","GE",0,2,0,0,0,0,0,0,0,0,0,0,1.3159626266614e-05,0,0,0,0,0,0,0,0,0,2
"5009","JP-GE","JP","GE",0,8,0,0,0,6,0,0,0,0,0,0,5.26385050664561e-05,0,0,0,3.68358044018786e-05,0,0,0,0,0,14
"5010","US-GE","US","GE",0,4,0,2,2,0,0,2,2,2,0,0,2.63192525332281e-05,0,1.21819001327827e-05,1.2479253241486e-05,0,0,1.06875858346737e-05,1.14688763368409e-05,1.22027114424825e-05,0,14
"5011","GL-GE","GL","GE",0,14,0,0,0,0,0,0,0,0,0,0,9.21173838662982e-05,0,0,0,0,0,0,0,0,0,14
"5012","KR-GE","KR","GE",0,2,0,0,0,0,0,0,0,0,0,0,1.3159626266614e-05,0,0,0,0,0,0,0,0,0,2
"5013","RU-GE","RU","GE",0,0,10,0,0,0,2,4,0,4,10,0,0,6.29457344823028e-05,0,0,0,1.22462725407954e-05,2.13751716693475e-05,0,2.4405422884965e-05,7.67506830810794e-05,30
"5014","NL-GE","NL","GE",0,0,6,14,14,16,36,24,14,72,148,0,0,3.77674406893817e-05,8.5273300929479e-05,8.73547726904022e-05,9.8228811738343e-05,0.000220432905734317,0.000128251030016085,8.02821343578863e-05,0.000439297611929371,0.00113591010959998,344
"5015","GY-GE","GY","GE",0,0,2,0,0,0,0,0,0,0,0,0,0,1.25891468964606e-05,0,0,0,0,0,0,0,0,2
"5016","LV-GE","LV","GE",0,0,2,0,0,0,0,0,0,0,10,0,0,1.25891468964606e-05,0,0,0,0,0,0,0,7.67506830810794e-05,12
"5017","GB-GM","GB","GM",0,0,2,0,0,0,2,0,0,10,4,0,0,1.25891468964606e-05,0,0,0,1.22462725407954e-05,0,0,6.10135572124126e-05,3.07002732324318e-05,18
"5018","TH-GE","TH","GE",0,0,0,2,0,2,0,0,4,2,0,0,0,0,1.21819001327827e-05,0,1.22786014672929e-05,0,0,2.29377526736818e-05,1.22027114424825e-05,0,10
"5019","ZA-GE","ZA","GE",0,0,0,4,0,4,6,2,0,0,0,0,0,0,2.43638002655654e-05,0,2.45572029345858e-05,3.67388176223862e-05,1.06875858346737e-05,0,0,0,16
"5020","ML-GM","ML","GM",0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.21819001327827e-05,0,0,0,0,0,0,0,2
"5021","GB-GA","GB","GA",0,0,0,4,0,2,0,0,6,0,0,0,0,0,2.43638002655654e-05,0,1.22786014672929e-05,0,0,3.44066290105227e-05,0,0,12
"5022","LU-GE","LU","GE",0,0,0,6,0,0,0,0,0,2,0,0,0,0,3.65457003983481e-05,0,0,0,0,0,1.22027114424825e-05,0,8
"5023","ML-GA","ML","GA",0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.21819001327827e-05,0,0,0,0,0,0,0,2
"5024","ID-GE","ID","GE",0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0.000237105811588235,0,0,0,0,0,0,38
"5025","PE-GE","PE","GE",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4.99170129659441e-05,0,0,0,0,0,0,8
"5026","US-GA","US","GA",0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,1.2479253241486e-05,0,4.89850901631816e-05,0,0,0,0,10
"5027","NA-GA","NA","GA",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.2479253241486e-05,0,0,0,0,0,0,2
"5028","SR-GE","SR","GE",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3.74377597244581e-05,0,0,0,0,0,0,6
"5029","HU-GE","HU","GE",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.49585064829721e-05,0,0,0,0,0,0,4
"5030","AE-GE","AE","GE",0,0,0,0,0,32,0,0,0,0,4,0,0,0,0,0,0.000196457623476686,0,0,0,0,3.07002732324318e-05,36
"5031","ZA-GM","ZA","GM",0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,3.68358044018786e-05,0,0,1.14688763368409e-05,0,0,8
"5032","SD-GE","SD","GE",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.22462725407954e-05,0,0,0,0,2
"5033","TR-GE","TR","GE",0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,1.22462725407954e-05,2.13751716693475e-05,0,0,3.07002732324318e-05,10
"5034","SG-GA","SG","GA",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.22462725407954e-05,0,0,0,0,2
"5035","IT-GM","IT","GM",0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,4.27503433386949e-05,2.29377526736818e-05,2.4405422884965e-05,0,16
"5036","VN-GE","VN","GE",0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1.14688763368409e-05,2.4405422884965e-05,0,6
"5037","UY-GE","UY","GE",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.14688763368409e-05,0,0,2
"5038","PL-GE","PL","GE",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4.58755053473636e-05,0,0,8
"5039","IR-GE","IR","GE",0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0.00012615763970525,0,0,22
"5040","TG-GE","TG","GE",0,0,0,0,0,0,0,0,20,8,0,0,0,0,0,0,0,0,0,0.000114688763368409,4.88108457699301e-05,0,28
"5041","MK-GE","MK","GE",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.14688763368409e-05,0,0,2
"5042","GB-GE","GB","GE",0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,2.29377526736818e-05,4.88108457699301e-05,0,12
"5043","SN-GA","SN","GA",0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.14688763368409e-05,1.22027114424825e-05,0,4
"5044","GW-GM","GW","GM",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.22027114424825e-05,0,2
"5045","SM-GE","SM","GE",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.53501366162159e-05,2
"5046","GL-DE","GL","DE",46,28,0,18,14,14,2,8,10,12,14,0.000285412918036855,0.000184234767732596,0,0.000109637101195044,8.73547726904022e-05,8.59502102710501e-05,1.22462725407954e-05,4.27503433386949e-05,5.73443816842045e-05,7.32162686548951e-05,0.000107450956313511,166
"5047","GL-IS","GL","IS",32,20,4,8,4,2,0,4,8,8,10,0.000198548116895204,0.00013159626266614,2.51782937929211e-05,4.87276005311308e-05,2.49585064829721e-05,1.22786014672929e-05,0,2.13751716693475e-05,4.58755053473636e-05,4.88108457699301e-05,7.67506830810794e-05,100
"5048","GG-JE","GG","JE",30,0,0,0,0,0,0,0,12,8,0,0.000186138859589254,0,0,0,0,0,0,0,6.88132580210454e-05,4.88108457699301e-05,0,50
"5049","GT-US","GT","US",82,140,100,62,86,108,76,128,24,68,34,0.00050877954954396,0.000921173838662982,0.000629457344823028,0.000377638904116264,0.000536607889383899,0.000663044479233815,0.000465358356550225,0.000684005493419119,0.000137626516042091,0.000414892189044406,0.00026095232247567,908
"5050","GP-US","GP","US",12,4,10,2,4,0,2,8,2,0,4,7.44555438357014e-05,2.63192525332281e-05,6.29457344823028e-05,1.21819001327827e-05,2.49585064829721e-05,0,1.22462725407954e-05,4.27503433386949e-05,1.14688763368409e-05,0,3.07002732324318e-05,48
"5051","GD-US","GD","US",2,10,8,6,6,22,20,8,6,8,4,1.24092573059502e-05,6.57981313330701e-05,5.03565875858422e-05,3.65457003983481e-05,3.74377597244581e-05,0.000135064616140222,0.000122462725407954,4.27503433386949e-05,3.44066290105227e-05,4.88108457699301e-05,3.07002732324318e-05,100
"5052","GR-US","GR","US",56,50,20,48,52,22,30,38,38,34,50,0.000347459204566607,0.000328990656665351,0.000125891468964606,0.000292365603186785,0.000324460584278637,0.000135064616140222,0.000183694088111931,0.000203064130858801,0.000217908650399977,0.000207446094522203,0.000383753415405397,438
"5053","GT-MX","GT","MX",8,6,4,10,12,12,30,4,4,2,0,4.9637029223801e-05,3.94788787998421e-05,2.51782937929211e-05,6.09095006639136e-05,7.48755194489162e-05,7.36716088037573e-05,0.000183694088111931,2.13751716693475e-05,2.29377526736818e-05,1.22027114424825e-05,0,92
"5054","GN-PL","GN","PL",18,15,0,0,0,0,0,0,0,0,0,0.000111683315753552,9.86971969996052e-05,0,0,0,0,0,0,0,0,0,33
"5055","GW-MX","GW","MX",2,0,0,0,0,0,0,0,0,0,0,1.24092573059502e-05,0,0,0,0,0,0,0,0,0,0,2
"5056","GN-US","GN","US",14,10,2,8,0,2,0,0,2,4,0,8.68648011416517e-05,6.57981313330701e-05,1.25891468964606e-05,4.87276005311308e-05,0,1.22786014672929e-05,0,0,1.14688763368409e-05,2.4405422884965e-05,0,42
"5057","GR-CH","GR","CH",18,6,6,18,2,22,18,10,20,8,22,0.000111683315753552,3.94788787998421e-05,3.77674406893817e-05,0.000109637101195044,1.2479253241486e-05,0.000135064616140222,0.000110216452867159,5.34379291733687e-05,0.000114688763368409,4.88108457699301e-05,0.000168851502778375,150
"5058","GG-GB","GG","GB",54,8,12,2,6,12,0,0,22,104,36,0.000335049947260656,5.26385050664561e-05,7.55348813787634e-05,1.21819001327827e-05,3.74377597244581e-05,7.36716088037573e-05,0,0,0.00012615763970525,0.000634540995009091,0.000276302459091886,256
"5059","GL-US","GL","US",24,20,0,8,42,30,0,24,28,10,12,0.000148911087671403,0.00013159626266614,0,4.87276005311308e-05,0.000262064318071207,0.000184179022009393,0,0.000128251030016085,0.000160564268715773,6.10135572124126e-05,9.21008196972953e-05,198
"5060","GY-US","GY","US",112,184,130,112,146,168,154,204,186,300,246,0.000694918409133213,0.00121068561652849,0.000818294548269937,0.000682186407435832,0.00091098548662848,0.0010314025232526,0.000942962985641245,0.00109013375513672,0.0010666054993262,0.00183040671637238,0.00188806680379455,1942
"5061","GN-ES","GN","ES",76,0,0,4,4,0,0,0,0,0,0,0.000471551777626109,0,0,2.43638002655654e-05,2.49585064829721e-05,0,0,0,0,0,0,84
"5062","GN-DE","GN","DE",94,0,4,2,2,0,8,8,8,0,26,0.000583235093379661,0,2.51782937929211e-05,1.21819001327827e-05,1.2479253241486e-05,0,4.89850901631816e-05,4.27503433386949e-05,4.58755053473636e-05,0,0.000199551776010806,152
"5063","GN-GB","GN","GB",90,10,0,16,0,0,0,0,0,0,0,0.000558416578767761,6.57981313330701e-05,0,9.74552010622617e-05,0,0,0,0,0,0,0,116
"5064","GN-PT","GN","PT",219,0,0,6,0,0,0,0,0,0,0,0.00135881367500155,0,0,3.65457003983481e-05,0,0,0,0,0,0,0,225
"5065","GN-NL","GN","NL",92,0,0,2,0,0,0,0,0,0,0,0.000570825836073711,0,0,1.21819001327827e-05,0,0,0,0,0,0,0,94
"5066","GN-JP","GN","JP",46,0,8,12,6,2,0,10,8,0,0,0.000285412918036855,0,5.03565875858422e-05,7.30914007966963e-05,3.74377597244581e-05,1.22786014672929e-05,0,5.34379291733687e-05,4.58755053473636e-05,0,0,92
"5067","GN-MX","GN","MX",52,28,0,0,0,0,2,0,0,0,0,0.000322640689954706,0.000184234767732596,0,0,0,0,1.22462725407954e-05,0,0,0,0,82
"5068","GR-TR","GR","TR",14,6,6,20,4,32,6,6,10,12,10,8.68648011416517e-05,3.94788787998421e-05,3.77674406893817e-05,0.000121819001327827,2.49585064829721e-05,0.000196457623476686,3.67388176223862e-05,3.20627575040212e-05,5.73443816842045e-05,7.32162686548951e-05,7.67506830810794e-05,126
"5069","GY-AE","GY","AE",10,0,0,28,40,10,12,10,0,0,0,6.20462865297512e-05,0,0,0.000170546601858958,0.000249585064829721,6.13930073364644e-05,7.34776352447724e-05,5.34379291733687e-05,0,0,0,110
"5070","GY-DE","GY","DE",22,24,20,22,40,30,16,16,14,8,6,0.000136501830365453,0.000157915515199368,0.000125891468964606,0.00013400090146061,0.000249585064829721,0.000184179022009393,9.79701803263632e-05,8.55006866773899e-05,8.02821343578863e-05,4.88108457699301e-05,4.60504098486476e-05,218
"5071","GY-ES","GY","ES",38,10,4,0,0,6,8,6,2,0,0,0.000235775888813055,6.57981313330701e-05,2.51782937929211e-05,0,0,3.68358044018786e-05,4.89850901631816e-05,3.20627575040212e-05,1.14688763368409e-05,0,0,74
"5072","GY-GR","GY","GR",14,0,16,0,0,0,0,0,0,0,0,8.68648011416517e-05,0,0.000100713175171684,0,0,0,0,0,0,0,0,30
"5073","GY-JP","GY","JP",26,38,30,24,24,30,42,48,30,38,28,0.000161320344977353,0.000250032899065667,0.000188837203446908,0.000146182801593393,0.000149751038897832,0.000184179022009393,0.000257171723356703,0.00025650206003217,0.000172033145052613,0.000231851517407168,0.000214901912627022,358
"5074","GY-MX","GY","MX",54,46,12,20,26,12,28,8,4,12,2,0.000335049947260656,0.000302671404132123,7.55348813787634e-05,0.000121819001327827,0.000162230292139318,7.36716088037573e-05,0.000171447815571136,4.27503433386949e-05,2.29377526736818e-05,7.32162686548951e-05,1.53501366162159e-05,224
"5075","GY-NL","GY","NL",40,22,20,34,22,28,30,28,12,16,6,0.000248185146119005,0.000144755888932754,0.000125891468964606,0.000207092302257306,0.000137271785656346,0.0001719004205421,0.000183694088111931,0.000149626201685432,6.88132580210454e-05,9.76216915398602e-05,4.60504098486476e-05,258
"5076","GY-PA","GY","PA",3,9,45,3,3,6,6,0,0,15,0,1.86138859589254e-05,5.92183181997631e-05,0.000283255805170363,1.82728501991741e-05,1.8718879862229e-05,3.68358044018786e-05,3.67388176223862e-05,0,0,9.15203358186189e-05,0,90
"5077","GY-RU","GY","RU",9,20,22,26,13,21,7,4,6,4,5,5.58416578767761e-05,0.00013159626266614,0.000138480615861066,0.000158364701726175,8.11151460696592e-05,0.000128925315406575,4.28619538927839e-05,2.13751716693475e-05,3.44066290105227e-05,2.4405422884965e-05,3.83753415405397e-05,137
"5078","GY-UA","GY","UA",26,10,18,8,12,6,0,14,20,6,6,0.000161320344977353,6.57981313330701e-05,0.000113302322068145,4.87276005311308e-05,7.48755194489162e-05,3.68358044018786e-05,0,7.48131008427161e-05,0.000114688763368409,3.66081343274476e-05,4.60504098486476e-05,126
"5079","GT-HN","GT","HN",10,8,10,6,10,10,28,4,4,8,0,6.20462865297512e-05,5.26385050664561e-05,6.29457344823028e-05,3.65457003983481e-05,6.23962662074302e-05,6.13930073364644e-05,0.000171447815571136,2.13751716693475e-05,2.29377526736818e-05,4.88108457699301e-05,0,98
"5080","GL-CH","GL","CH",22,14,0,5,3,8,4,6,6,4,10,0.000136501830365453,9.21173838662982e-05,0,3.04547503319568e-05,1.8718879862229e-05,4.91144058691715e-05,2.44925450815908e-05,3.20627575040212e-05,3.44066290105227e-05,2.4405422884965e-05,7.67506830810794e-05,82
"5081","GL-GB","GL","GB",24,14,2,4,6,6,0,6,8,4,4,0.000148911087671403,9.21173838662982e-05,1.25891468964606e-05,2.43638002655654e-05,3.74377597244581e-05,3.68358044018786e-05,0,3.20627575040212e-05,4.58755053473636e-05,2.4405422884965e-05,3.07002732324318e-05,78
"5082","GL-IT","GL","IT",16,12,0,2,6,8,0,6,2,4,10,9.92740584476019e-05,7.89577575996842e-05,0,1.21819001327827e-05,3.74377597244581e-05,4.91144058691715e-05,0,3.20627575040212e-05,1.14688763368409e-05,2.4405422884965e-05,7.67506830810794e-05,66
"5083","GL-NL","GL","NL",20,8,0,10,6,6,0,4,14,12,4,0.000124092573059502,5.26385050664561e-05,0,6.09095006639136e-05,3.74377597244581e-05,3.68358044018786e-05,0,2.13751716693475e-05,8.02821343578863e-05,7.32162686548951e-05,3.07002732324318e-05,84
"5084","GL-NO","GL","NO",34,34,4,20,4,20,10,12,12,4,16,0.000210957374201154,0.000223713646532438,2.51782937929211e-05,0.000121819001327827,2.49585064829721e-05,0.000122786014672929,6.1231362703977e-05,6.41255150080424e-05,6.88132580210454e-05,2.4405422884965e-05,0.000122801092929727,170
"5085","GL-PH","GL","PH",6,6,0,0,0,0,0,3,0,3,3,3.72277719178507e-05,3.94788787998421e-05,0,0,0,0,0,1.60313787520106e-05,0,1.83040671637238e-05,2.30252049243238e-05,21
"5086","GL-RU","GL","RU",6,3,0,1,3,2,0,2,2,2,2,3.72277719178507e-05,1.9739439399921e-05,0,6.09095006639136e-06,1.8718879862229e-05,1.22786014672929e-05,0,1.06875858346737e-05,1.14688763368409e-05,1.22027114424825e-05,1.53501366162159e-05,23
"5087","GL-SE","GL","SE",40,24,2,12,8,12,0,4,4,12,6,0.000248185146119005,0.000157915515199368,1.25891468964606e-05,7.30914007966963e-05,4.99170129659441e-05,7.36716088037573e-05,0,2.13751716693475e-05,2.29377526736818e-05,7.32162686548951e-05,4.60504098486476e-05,124
"5088","GY-GB","GY","GB",56,24,44,18,14,14,14,18,10,10,14,0.000347459204566607,0.000157915515199368,0.000276961231722132,0.000109637101195044,8.73547726904022e-05,8.59502102710501e-05,8.57239077855678e-05,9.61882725120636e-05,5.73443816842045e-05,6.10135572124126e-05,0.000107450956313511,236
"5089","GY-IT","GY","IT",34,6,0,0,0,0,0,0,0,0,0,0.000210957374201154,3.94788787998421e-05,0,0,0,0,0,0,0,0,0,40
"5090","GY-MY","GY","MY",6,0,0,32,32,28,54,28,16,36,12,3.72277719178507e-05,0,0,0.000194910402124523,0.000199668051863776,0.0001719004205421,0.000330649358601476,0.000149626201685432,9.17510106947272e-05,0.000219648805964685,9.21008196972953e-05,244
"5091","GY-PL","GY","PL",6,0,0,0,0,0,0,0,0,12,0,3.72277719178507e-05,0,0,0,0,0,0,0,0,7.32162686548951e-05,0,18
"5092","GT-DE","GT","DE",20,6,8,10,14,8,10,8,6,12,8,0.000124092573059502,3.94788787998421e-05,5.03565875858422e-05,6.09095006639136e-05,8.73547726904022e-05,4.91144058691715e-05,6.1231362703977e-05,4.27503433386949e-05,3.44066290105227e-05,7.32162686548951e-05,6.14005464648635e-05,110
"5093","GT-ES","GT","ES",10,12,8,14,6,2,0,0,4,6,0,6.20462865297512e-05,7.89577575996842e-05,5.03565875858422e-05,8.5273300929479e-05,3.74377597244581e-05,1.22786014672929e-05,0,0,2.29377526736818e-05,3.66081343274476e-05,0,62
